garment_area_m2,pieces,fabric_width_m,defect_rate,target_shade,temperature_C,fabric_meters,chemical_liters,fabric_type_stretch,fabric_type_woven
0.6086627753992246,487,1.4,0.12652437862678964,0.640972077345332,81,238.51640893706147,31.889455784567662,False,True
0.8611418985141137,231,1.5,0.1864056211020035,0.822480563634361,76,157.3361927003937,21.09372142802185,False,True
1.379836416103921,260,1.4,0.020501945598135854,0.13252467274184843,64,261.5090673447962,22.306981530339502,False,True
0.5240798978935375,322,1.5,0.18744569744729023,0.8620144822726226,70,133.5905914659196,16.727296576848698,False,True
0.7334977999463186,410,1.4,0.13757714446016267,0.9227571905133943,89,244.36302601400388,39.72814214540355,False,True
1.1822164801059634,121,1.5,0.01356741182103438,0.4870619188189359,74,96.65932523488942,11.118394868682282,False,True
0.4974376151391092,264,1.2,0.06019271338936325,0.6062529377509774,86,116.02354168597851,16.253284929745302,False,False
0.3000738827774309,312,1.5,0.14163441772905633,0.7648098009029954,94,71.25553186758437,11.574219581468112,True,False
0.5766768887878985,416,1.5,0.01347012029375434,0.17483862726041255,92,162.0860233825385,20.2693793140043,True,False
0.40958767343020575,216,1.5,0.11643409203525466,0.5025660764634424,79,65.84798049046331,8.136453032591094,False,True
1.408606948045345,238,1.5,0.06917661139059135,0.3986630277723131,75,238.95987042078855,26.868009670294136,True,False
1.250556493433742,350,1.4,0.12418310355349543,0.1463739921622491,93,351.4636199893302,43.847894188547116,True,False
1.0234248834635506,407,1.2,0.009148406762502571,0.36753442229153144,61,350.28712447454603,31.61770394851211,True,False
1.3328987672440331,75,1.5,0.17430736123047527,0.06817230938549357,94,78.2616417074847,9.509190415655038,False,True
1.2447736999688488,84,1.4,0.1946977938354794,0.025811906949486985,99,89.22770359063264,11.184434932501654,False,True
0.4425410765518466,444,1.2,0.1937755710571383,0.13516628915482276,87,195.46904875946095,22.693891464462148,True,False
1.360326698036971,112,1.2,0.14993036634858495,0.9631151115891738,98,145.99955796789206,26.497576660625036,True,False
0.9011449144903461,431,1.2,0.026017248026126396,0.549529535895017,65,332.0819892313595,34.395271620292455,False,True
1.2496722017132813,201,1.2,0.15165263918580452,0.96582216115322,68,241.0640384443895,30.38550536770714,False,False
1.3649186899005412,261,1.5,0.0049173832917603025,0.432497878330132,79,238.6637101773913,28.664605326644534,True,False
0.6134045174634231,235,1.5,0.004424710305799451,0.3118161330852596,60,96.52525591137656,8.368074144978888,False,False
0.3430675018859798,303,1.4,0.06472204382990825,0.5061418628402441,67,79.05519580659814,8.296423056849077,True,False
0.49631571130452423,315,1.4,0.09772863808093316,0.4395116886329101,82,122.58449321140913,15.326123081761676,False,False
0.7552401252141332,107,1.4,0.15408148356155865,0.10566468426174391,62,66.61580351735773,5.435483614108503,False,False
1.263419195699241,347,1.2,0.13665907532130103,0.6408263146902062,63,415.26556872513197,43.180367008043596,False,False
1.3189497582332466,295,1.2,0.08918054127534968,0.2160381825095996,84,353.15787618192195,41.087095248839674,False,True
0.20903776969054794,344,1.5,0.05472533325633318,0.6195879548978296,97,50.562824244805455,8.030009524786816,False,False
0.8639714933508356,356,1.2,0.19942490003154223,0.6502010923981534,74,307.42644687258706,37.681813121688855,False,False
0.7426343040934127,444,1.2,0.0852362604471946,0.1520248531286481,80,298.1954597700318,32.086202025761615,False,False
0.48874015361194934,456,1.2,0.0902774048659351,0.06134962711066816,94,202.48769160684955,24.522128245811412,True,False
0.35582497753378767,491,1.4,0.032724764238333835,0.7807615860684398,73,128.87672115895887,16.350879246388697,False,False
0.6388997228247164,317,1.4,0.1589619097499859,0.4598004237693202,95,167.6614002860453,24.487056518731457,True,False
1.425782615086275,258,1.5,0.13873644515629774,0.05816379550547579,71,279.25758778706705,25.504879895656803,False,False
0.6201638116269819,175,1.2,0.04415392255775208,0.9948663171697671,76,94.43386116189083,13.433797524716574,False,False
0.8744278082663759,490,1.2,0.01647620912316854,0.05778056099636664,98,362.94098434354873,45.74474027022628,False,True
1.1139246465637311,481,1.5,0.13609986041494262,0.6950352288585532,68,405.81316977527143,46.48143352736232,True,False
0.6727184830930821,344,1.2,0.13090224285622706,0.9836789252634136,94,218.08993451769751,38.229232559161254,False,False
1.4633167075372489,39,1.2,0.05465190539964187,0.23918010421592562,72,50.156916998736925,5.053966678457158,True,False
1.4511814834247445,256,1.4,0.19017271245008208,0.14224936868719618,74,315.8229215789645,31.29142976458857,True,False
0.5273169845729735,115,1.5,0.030211578356180047,0.1213849394224289,77,41.649018161105744,4.2520169936812335,False,True
0.8464230576601011,60,1.5,0.08646696020852039,0.30327514756759555,92,36.784427460254854,4.87166781123571,False,True
0.5911418027618005,90,1.5,0.1887231840335198,0.10104581101064669,65,42.16223795965934,3.5987572338240383,False,True
0.5702926426907079,142,1.5,0.08394546338522446,0.6921613416941319,86,58.51972629614135,8.468019286278388,False,True
0.24795303156089266,294,1.4,0.12770518953281712,0.06229179813006269,82,58.71976329483875,6.206235919343088,False,True
0.992433634173866,397,1.4,0.07951887959255886,0.5094221281497897,86,303.80448957059804,40.977586845834445,False,True
0.8534827301975201,147,1.2,0.05484304046973401,0.9966968538529768,93,110.28556396847033,19.20987089936476,False,True
0.2669223766249862,193,1.2,0.19679552959196567,0.8139702695060188,97,51.37845072409947,8.765006865373064,False,True
0.562240403507595,410,1.2,0.0818668012630086,0.6152194382310109,73,207.82531918522488,24.797589661095504,False,False
1.3807456517566499,339,1.2,0.1788198407358269,0.30625362078661167,95,459.81122932737986,62.963702930555144,True,False
0.5114304578670641,282,1.4,0.04599092117821724,0.6238958362916385,67,107.7545397425121,11.839598817198288,False,True
0.38836333371859,349,1.5,0.04262094080501666,0.5270414639116516,94,94.21039652478085,13.986822728043665,False,True
0.836288588360832,481,1.4,0.006226816576902272,0.4260833838903715,78,289.11398423345963,34.19396336845804,True,False
1.4813455903437809,78,1.2,0.130333365075177,0.13071037674019947,89,108.83693248821643,12.899436466777603,False,False
0.5146718529649505,43,1.4,0.07370526874475224,0.8866042152404667,73,16.972894891952105,2.235352616009869,True,False
1.0737762116276421,271,1.5,0.17287164996792742,0.4497846488213225,79,227.53190298306285,27.521830550347364,True,False
1.1901054999273328,62,1.5,0.09464198133831143,0.19462251182076507,84,53.8465636209392,6.204076237101868,False,True
0.5089288071901196,459,1.4,0.19363868558294436,0.3677593508772896,99,199.16571044542638,29.178794284279018,True,False
1.1466812531954176,214,1.4,0.03710510314062423,0.41412975252892703,83,181.78214398859708,22.765119768346054,True,False
0.6781180725350292,135,1.4,0.17372463359112217,0.8275378955668743,73,76.74980331384918,9.901217091466577,False,True
1.0219975797716534,244,1.2,0.15531937055834835,0.733614380561402,85,240.08249878336824,34.865564094751946,False,True
1.0235886239891632,52,1.4,0.1541843689288104,0.7693048936413398,97,43.88094248651813,7.367132343908974,False,True
0.896507089297186,249,1.4,0.16895664562337753,0.011031264428647214,82,186.39035860765836,19.210387975588493,False,True
0.3173767010707308,468,1.4,0.15220479818859978,0.4161539981797615,81,122.24258875261401,14.95244405285018,True,False
1.2858932442660094,380,1.5,0.12524406432628307,0.4813441516353236,78,366.55908091845725,44.341012543709375,True,False
0.6170140844632566,120,1.5,0.026248975536477516,0.019192276823056686,62,50.656805765759565,3.9635759501164625,False,False
0.44247406351981056,258,1.2,0.006505235898250384,0.2598132087450342,78,95.75077926160084,10.54847019149604,False,False
0.2530076840211931,160,1.2,0.18416956956313738,0.760289823122135,68,39.94720003780567,4.6862986133796145,True,False
0.9681608261447143,192,1.5,0.12333006290414761,0.13710970572899905,87,139.2082127020126,16.176737722494533,False,False
1.0808336703949672,345,1.5,0.15930745819523529,0.5353101314525917,79,288.1942630862057,36.07642810455544,True,False
0.221564177606213,104,1.5,0.09630447030251002,0.2152018720172375,66,16.84119135355561,1.5388988428026222,False,False
0.8657209757890654,468,1.4,0.023461637792478895,0.012120774643893273,73,296.18790944865276,27.190941714624024,False,True
0.49444450775731935,383,1.4,0.02503715844051009,0.24120145759954148,68,138.65256386441743,13.206803949895948,False,False
1.0387246275322848,409,1.5,0.13711305744579427,0.9758737549100538,78,322.0595072376729,46.722411211507946,False,True
0.42667635770648893,17,1.4,0.08606117897989254,0.8015371118829896,73,5.626959055421749,0.71923864207446,False,True
1.0982190595332058,397,1.4,0.040104945340067345,0.9595766443210334,97,323.91317195015745,58.117905171055,False,True
0.7027559501906986,369,1.2,0.09831890934828738,0.48785404392636245,95,237.3439207410763,35.05957383538584,False,True
1.417748985357755,397,1.5,0.012841787415026819,0.1097361986775035,99,380.0495335499526,49.611638477414196,False,False
0.37877722738979125,193,1.5,0.11639428038287976,0.547959488973693,76,54.4085952853793,6.584967590357798,True,False
0.6433862563653361,290,1.4,0.053798680887019536,0.4543773345599609,89,140.44277185357313,19.17391280473532,False,True
0.3475155776127658,204,1.5,0.15951182012743764,0.844357082739616,68,54.800985109176565,6.62462673079677,False,False
1.4021017037621315,361,1.2,0.062072391784714756,0.09808258078424459,92,447.98099760372133,54.044314836696174,False,True
1.3405411593952754,204,1.2,0.09104402981636024,0.4882411370217782,84,248.6402028758239,32.480531008435946,False,False
0.5353241160297023,164,1.2,0.0023241079816201274,0.15004866469398426,73,73.33099650100449,7.193475256787167,False,False
1.0579792598444329,102,1.5,0.014489377558911776,0.32467592689006,70,72.98499301370755,7.422907462390226,False,False
1.2623888602615805,169,1.5,0.07849871128133697,0.7373570773877997,94,153.3939495058914,24.668773281869598,True,False
0.9217610550793012,443,1.5,0.0959877669434247,0.47601812936876653,73,298.3572042016119,33.70491425253802,False,False
0.8885457518628084,70,1.5,0.12000410962386075,0.37588828514576933,89,46.44149503817453,6.137651597825642,False,False
0.5144079781705873,131,1.5,0.05833251574186065,0.3944762785700353,63,47.545549563199984,4.482713441613419,True,False
0.32103359814766896,60,1.2,0.13899637722530853,0.45944676840598664,63,18.282805262890022,1.7705199613976763,True,False
1.3663804853393249,412,1.4,0.17202447943784094,0.7850165438370569,87,471.27837667290345,71.36817037090226,False,False
1.3705434743123295,286,1.2,0.15597019777866997,0.8920846889402344,67,377.59326630384624,45.72882761020449,True,False
1.0230318944552483,14,1.5,0.00792376506967143,0.9553346865039283,61,9.623956149226466,1.0843516857383166,False,True
0.6407387283633109,475,1.2,0.0961013894515658,0.7869033862552951,81,277.9995332969716,39.222115686587784,False,True
0.6539724469964592,101,1.5,0.020986035683634975,0.31540689574801273,75,44.95824689775288,4.879529760365565,True,False
1.1437423825313113,179,1.5,0.048409003172505495,0.6881347060865421,88,143.09377079792532,21.15604323286828,True,False
1.3662433379383503,326,1.2,0.1973325186534293,0.4376031240553919,89,444.40525839312096,60.25765282019292,False,False
1.3532123515446526,31,1.5,0.02849910858030265,0.2546706220460512,71,28.76340574385962,2.877807762729773,True,False
1.213838209614911,414,1.4,0.09977763069027122,0.8408715794259226,94,394.764409734004,65.8866557907032,False,False
1.0346411400005742,335,1.5,0.12363114686362382,0.038426348962324997,70,259.63728572995285,23.154752442718564,False,True
0.3093819544935635,10,1.4,0.1404929941088208,0.9017619921354235,80,2.5203425114543085,0.36567170534506255,True,False
0.4101173283229979,142,1.4,0.11192973669738282,0.46147746462473416,80,46.253624793861405,5.692612754364886,False,False
1.368120445085203,242,1.5,0.001954169483836732,0.6372014768082804,64,221.15476280188452,23.329186682572598,False,False
0.988357777557467,21,1.2,0.06529226164879838,0.6593539222057827,79,18.425573113016547,2.4193809312701298,False,True
0.21195616710161855,355,1.4,0.1035423286769423,0.8951177407065364,96,59.311016991692526,10.302742650719752,True,False
0.33191300572584176,55,1.2,0.01757329982896667,0.6366696821672073,62,15.480016405910629,1.5816079850554772,False,True
1.0625522998404726,43,1.4,0.07012538624183616,0.6139335847600618,92,34.92411441540306,5.249135646334442,False,False
0.2065800590000843,442,1.5,0.006640621758273313,0.06665204056068996,68,61.2764870222266,5.382080020072197,False,False
0.40905046684274826,87,1.5,0.01571569943100415,0.5184080219452041,68,24.09778089984213,2.5792419009927148,True,False
0.913353926176562,227,1.4,0.07938465524031922,0.15016900081704165,63,159.8501916336393,13.533381493746772,False,False
1.0994637570005013,310,1.5,0.02654315080861207,0.7374337687214856,94,233.2537111243082,37.512849398788155,True,False
1.0475496373533808,420,1.4,0.11350816965231164,0.5122219208126745,76,349.93652379279183,41.75811478334879,False,True
0.49155010229872775,82,1.5,0.13789299382745315,0.6802277792083533,93,30.576784157808664,4.763503378607095,True,False
1.1258329877517967,291,1.2,0.16011733982181658,0.041672900602384266,83,316.7288549273086,33.54531734709033,True,False
0.5084238137458401,258,1.5,0.040030048848962024,0.08479201604580322,91,90.94947954152259,10.78411133866472,False,False
0.623019607607048,56,1.2,0.03349651645181395,0.7163233880626823,60,30.048134393342803,3.0607668832607904,False,False
1.1704388266534314,130,1.5,0.02091356806688005,0.07208433599867337,67,103.55946282263982,8.985702519292712,True,False
1.0445227687613792,223,1.2,0.12728604990872736,0.0712567277652586,82,218.81427997182794,23.227553163041424,False,False
1.3039904336424313,248,1.5,0.14129514529738024,0.01210847523488745,99,246.0553413031483,30.6336960772968,False,False
1.0548967599904464,65,1.2,0.006317228965128408,0.9565013982994801,71,57.501209152718396,7.543856733586575,False,False
0.938801184336113,359,1.4,0.18724244924873798,0.737508359459007,71,285.8113411886624,34.71948527311432,True,False
0.32177719817652023,116,1.4,0.010394256730294482,0.35325140850206416,74,26.9386661615581,2.931947251563224,False,False
0.6780305439772636,328,1.2,0.1082592670602141,0.2965355812876552,78,205.39185988146596,22.99487357332596,True,False
0.5447630779862431,57,1.5,0.14181210389018328,0.34970322974584955,85,23.636648895492243,2.9505152320369237,False,False
0.5171865363928086,70,1.2,0.17419382474921713,0.7746535311811819,88,35.424505507759214,5.4059901113598245,False,True
1.4649137211781793,346,1.5,0.14281738642648556,0.6613706110704144,81,386.1657260541945,52.02883703761716,False,False
0.7110270420667886,35,1.4,0.16034561661395838,0.18519556786746794,99,20.62592778890467,2.78881057047464,False,False
1.3596605217302473,301,1.5,0.06789003850856122,0.17410933533408435,80,291.36156399975624,31.672594812470468,True,False
1.0204802137964417,266,1.4,0.16296502274930247,0.09839564971339732,97,225.48873106006846,28.685602196647913,True,False
1.233254694604143,17,1.5,0.01602296927693503,0.6603027197013381,79,14.200837762446106,1.865314786497722,False,False
0.8534282210367499,122,1.5,0.17896333121210553,0.7643726622217359,88,81.83439371181116,12.442141844353163,False,True
0.949975050014267,364,1.5,0.10951847523074726,0.265046428325004,63,255.77427487711066,22.811536430857807,False,False
0.840273001964523,262,1.2,0.16345955399249876,0.020944961030912812,66,213.44783070797206,17.79386061388054,False,False
0.4538158841374579,189,1.2,0.09046365690366004,0.08217166747642735,87,77.94198225095626,8.82444192627536,False,True
1.139187749839957,216,1.4,0.128715539039305,0.9678600348450305,87,198.3834897625409,32.01460967688875,True,False
0.5650040711731126,312,1.4,0.10528053218722265,0.29544477747742026,63,139.17161153424254,12.578766986732363,False,False
0.23161075636089,136,1.2,0.14631790435106637,0.7692231478381336,81,30.089949777101832,4.218367887901887,True,False
1.0391139846793183,65,1.4,0.016325996406117916,0.6246635688542638,71,49.03221866487006,5.71075533757151,True,False
0.4302438832291636,223,1.2,0.01207041679811276,0.3819396396528959,62,80.91872890673412,7.468811708964471,False,True
1.4225961596587886,23,1.5,0.04942064680202929,0.2056872621955551,81,22.891160657443866,2.5560937873741705,False,True
1.4401071501033635,483,1.4,0.03190893602263767,0.12138641815940643,61,512.6905057725055,41.465309509730794,True,False
1.3893237072865832,37,1.4,0.17435671331844035,0.6150129680388666,83,43.11984288364651,5.849370444127705,False,False
0.6812063103320778,480,1.2,0.043842797471608866,0.774633780637788,93,284.42892025293963,45.87144150009051,True,False
0.22009360148752766,87,1.4,0.19517305116382627,0.6439042535411307,86,16.346674919385062,2.323023580095625,False,False
1.406814131364043,225,1.4,0.06737915835422137,0.5303021332491583,60,241.32922770474275,22.898844737875592,False,False
0.7566393928125086,395,1.5,0.03642358313773986,0.041951223431636264,67,206.50571313570143,17.657623606290976,False,True
1.4566512647567704,374,1.4,0.15793970142849584,0.9684887775943838,82,450.5936854597236,68.55109280028176,False,False
1.4527059702160288,163,1.5,0.13174155510017524,0.7987141916545746,97,178.6575315701349,30.313189248735775,False,False
1.308912292107568,23,1.2,0.0996391432906278,0.29282203670096474,65,27.587181171101648,2.569632687357279,True,False
0.5827835596904614,196,1.4,0.11107271018752625,0.9799703293588506,81,90.6520872765221,13.675864350410794,False,True
0.7006270471825029,321,1.5,0.14384035565445277,0.6018815896363221,84,171.5007750376977,23.426797231894678,False,False
